O14607	Q14686	19433796;19047629	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q14686	Q6ZW49	19047629;19433796	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9UBL3	Q14686	19047629;19433796	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q14686	Q15291	19433796;19047629	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q14686	P60709	19047629;19433796	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P61964	Q14686	19047629;19433796	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9C005	Q14686	19047629	physical association	anti bait coimmunoprecipitation
P37231	Q9UBL3	19047629;19047629	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q15291	P37231	19047629;19047629	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P37231	P61964	19047629;19047629	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P37231	Q14686	19047629	physical association	anti tag coimmunoprecipitation
Q99570	Q14457	19050071	physical association	anti tag coimmunoprecipitation
P48736	Q14457	19050071	physical association	anti tag coimmunoprecipitation
Q9H3D4	Q14457	19050071	physical association	anti tag coimmunoprecipitation
Q13469	Q92793	19060202	direct interaction	pull down
P21802	P21802	19060208;19060208	direct interaction;phosphorylation reaction	x-ray crystallography;protein kinase assay
P10600	P10600	19073914	direct interaction	x-ray crystallography
P05412	Q8N1L9	19074269;19074269;19074269	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;two hybrid
Q13418	P48059	19074270;19074270;19074270	direct interaction;direct interaction;direct interaction	molecular sieving;x-ray crystallography;pull down
Q9H171	Q9H171	19095800;19095800	physical association;physical association	x-ray crystallography;molecular sieving
Q14116	Q9IW12	19104048;19104048	direct interaction;direct interaction	x-ray crystallography;molecular sieving
P53618	P24390	19109439	physical association	anti bait coimmunoprecipitation
P24723	Q28269	19114660;19114660	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q16625	P24723	19114660;19114660	direct interaction;phosphorylation reaction	pull down;protein kinase assay
Q14114	P25054	19116273;19116273	direct interaction;direct interaction	enzyme linked immunosorbent assay;surface plasmon resonance
P25054	Q9UNN8	19116273	direct interaction	surface plasmon resonance
P98155	P02649	19116273	direct interaction	enzyme linked immunosorbent assay
O95639	Q6P1J9	19136632;19136632;19136632	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P33240	Q6P1J9	19136632;19136632;19136632;19136632	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q15605	Q15605	19139409;21822284;21822284;19139409	direct interaction;direct interaction;direct interaction;direct interaction	molecular sieving;x-ray crystallography;molecular sieving;static light scattering
Q07820	P62988	20023629;20023629;20023629;20023629	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q07820	Q93008	20023629;20023629;20023629;20023629;20023629;20023629;20023629;20023629;20023629;20023629	direct interaction;physical association;direct interaction;deubiquitination reaction;physical association;physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;enzymatic study;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	Q93008	20023629	deubiquitination reaction	enzymatic study
Q9P2D1	Q8TAQ2	20130577;20130577;20130577;20130577	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9P2D1	Q86U86	20130577;20130577;20130577;20130577	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9UBT2	P63165	20164921;20164921	direct interaction;direct interaction	comigration in sds page;cross-linking study
O15269	Q8N138	20182505;20182505	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P04049	P32883	19164755	physical association	pull down
Q13105	Q07120	19164764;19164764	physical association;direct interaction	pull down;two hybrid
Q99684	Q13105	19164764	physical association	anti bait coimmunoprecipitation
P00441	P00441	19171884;17592131;19022905;17592131;21257910;19022905;19171884;19022905;21257910;19022905;19369197;17592131;19369197;19828437;19022905;17592131	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	molecular sieving;light scattering;mass spectrometry studies of complexes;molecular sieving;dynamic light scattering;molecular sieving;molecular sieving;classical fluorescence spectroscopy;cosedimentation in solution;comigration in sds page;nuclear magnetic resonance;classical fluorescence spectroscopy;x-ray crystallography;nuclear magnetic resonance;transmission electron microscopy;mass spectrometry studies of complexes
P33176	Q8CII8	19164528;19164528	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P18848	P18847	19164757;19164757;19164757;19164757;19164757	physical association;direct interaction;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;electrophoretic mobility shift assay;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P05556	P46109	19168626;19168626	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q16665	P27540	19168635	physical association	pull down
P49407	P25101	19202075;19202075;19202075	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P25101	P32121	19202075;19202075	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P25101	P12931	19202075	physical association	anti bait coimmunoprecipitation
O15169	P49407	19202075;19202075	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q96RL1	Q53YX5	19202061;19202061	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	P04626	19933325;19218427	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O15431	O15431	19240214;19240214;19240214	direct interaction;direct interaction;direct interaction	cross-linking study;electron tomography;molecular sieving
Q16594	P46099	19251649;19251649;19251649	direct interaction;direct interaction;physical association	pull down;pull down;anti bait coimmunoprecipitation
P01024	P00751	19255449;19255449;19255449	direct interaction;direct interaction;direct interaction	surface plasmon resonance;surface plasmon resonance;surface plasmon resonance
P04049	A7U8D3	19075231	physical association	pull down
Q12967	P04049	19075231	physical association	pull down
Q12967	A7U8D3	19075231	physical association	pull down
Q6P1J9	Q10570	19136632;19136632;19136632	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q6P1J9	Q6PD62	19136632;19136632	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q92797	Q6P1J9	19136632;19136632;19136632	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q6P1J9	Q8WVC0	19136632;19136632	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9P2I0	Q6P1J9	19136632;19136632;19136632	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q6P1J9	Q8N7H5	19136632	physical association	anti bait coimmunoprecipitation
Q6P1J9	Q9UKF6	19136632;19136632	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q6P1J9	Q12996	19136632;19136632;19136632	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q6UN15	Q6P1J9	19136632;19136632	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q6P1J9	Q8NEZ4	19136632	physical association	anti bait coimmunoprecipitation
Q9UBL3	Q6P1J9	19136632	physical association	anti bait coimmunoprecipitation
Q15291	Q6P1J9	19136632	physical association	anti bait coimmunoprecipitation
Q9GZS3	Q6P1J9	19136632	physical association	anti bait coimmunoprecipitation
Q7Z6Z7	Q93008	20023629;20023629	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9P2D1	P51532	20130577;20130577;20130577	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9P2D1	Q6STE5	20130577;20130577	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9P2D1	Q92925	20130577	physical association	anti bait coimmunoprecipitation
Q9P2D1	Q12824	20130577	physical association	anti bait coimmunoprecipitation
P09874	Q9P2D1	20130577;20130577	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9P2D1	Q92922	20130577;20130577	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q96GM5	Q9P2D1	20130577	physical association	anti bait coimmunoprecipitation
Q969G3	Q9P2D1	20130577;20130577	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9P2D1	Q9NPI1	20130577;20130577	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q68CP9	Q9P2D1	20130577	physical association	anti bait coimmunoprecipitation
P00441	Q9WU84	19171884;19171884;19171884;19171884	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P00441	P63017	19171884;19171884;19171884;19171884	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P00441	P17156	19171884;19171884;19171884	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P00441	P17879	19171884;19171884;19171884;19171884	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P00441	Q61316	19171884;19171884	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P00441	P63037	19171884	physical association	anti tag coimmunoprecipitation
P12931	P32121	19122674;19202075	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P38398	Q53YX5	19202061	physical association	anti tag coimmunoprecipitation
Q3U7R1	P49615	19255425	physical association	anti bait coimmunoprecipitation
Q9HC16	Q9HC16	20152150	direct interaction	x-ray crystallography
P62988	P62837	22902369;20152160;22902369;20152160;20152160;20152160;22902369;22902369;18264111	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	molecular sieving;ion exchange chromatography;comigration in sds page;nuclear magnetic resonance;comigration in sds page;x-ray crystallography;ion exchange chromatography;nuclear magnetic resonance;comigration in sds page
Q01826	P35222	20126258;20126258;20126258;20126258;20126258;20126258;20126258;20126258;20126258	physical association;physical association;physical association;physical association;direct interaction;physical association;physical association;physical association;physical association	pull down;anti bait coimmunoprecipitation;pull down;anti tag coimmunoprecipitation;pull down;two hybrid;pull down;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P53350	Q12888	20126263;20126263;20126263;20126263;20126263	physical association;phosphorylation reaction;physical association;physical association;physical association	anti bait coimmunoprecipitation;protein kinase assay;pull down;anti bait coimmunoprecipitation;pull down
P53350	P70399	20126263;20126263	physical association;physical association	pull down;pull down
Q13936	O00499	20169111	physical association	anti tag coimmunoprecipitation
Q16531	Q9QMH9	19966799;19966799;19966799	direct interaction;direct interaction;physical association	two hybrid;x-ray crystallography;anti tag coimmunoprecipitation
Q8N5D0	Q16531	19966799;19966799	direct interaction;direct interaction	pull down;x-ray crystallography
Q8TEL6	Q16531	19966799	direct interaction	two hybrid
Q16531	Q8WV16	19966799	direct interaction	x-ray crystallography
Q96JK2	Q16531	19966799	direct interaction	x-ray crystallography
Q58WW2	Q16531	19966799	direct interaction	x-ray crystallography
Q16531	Q5TAQ9	19966799	direct interaction	x-ray crystallography
Q5T6F0	Q16531	19966799	direct interaction	x-ray crystallography
Q7L7X3	Q7KZI7	19966800	phosphorylation reaction	protein kinase assay
P33151	P23381	20010843;20010843;20010843;20010843	physical association;physical association;physical association;direct interaction	pull down;pull down;pull down;pull down
P23381	Q6URK6	20010843	physical association	pull down
P23415	P23415	23994010;20023641;23994010	direct interaction;direct interaction;direct interaction	nuclear magnetic resonance;blue native page;transmission electron microscopy
P05091	P05091	20062057	direct interaction	x-ray crystallography
Q9HCJ0	P11940	20098421;20098421;20098421;20098421;20098421	direct interaction;physical association;direct interaction;direct interaction;direct interaction	pull down;pull down;molecular sieving;pull down;x-ray crystallography
P24941	P46414	19276117	physical association	anti tag coimmunoprecipitation
P62988	P26358	21151116;19282482	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P26358	Q8WTS6	21151116;21151116;19282482;21151116;19282482;19282482;19282482;19282482;19282482	direct interaction;methylation reaction;physical association;methylation reaction;methylation reaction;physical association;methylation reaction;direct interaction;direct interaction	x-ray crystallography;methyltransferase assay;anti bait coimmunoprecipitation;methyltransferase assay;methyltransferase assay;anti bait coimmunoprecipitation;methyltransferase assay;pull down;pull down
Q9Y6N9	Q9H251	19297620	direct interaction	pull down
P15408	P17275	19321746	physical association	anti bait coimmunoprecipitation
Q99081	Q02363	19321746	physical association	anti bait coimmunoprecipitation
Q01718	Q96G30	19329486	physical association	anti tag coimmunoprecipitation
Q01726	Q96G30	19329486	physical association	anti tag coimmunoprecipitation
Q96G30	P41968	19329486	physical association	anti tag coimmunoprecipitation
P32245	Q96G30	19329486	physical association	anti tag coimmunoprecipitation
P33032	Q96G30	19329486	physical association	anti tag coimmunoprecipitation
Q01726	Q8TCY5	19329486;19329486	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8TCY5	P41968	19329486;19329486	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8TCY5	P32245	19329486;19329486	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P33032	Q8TCY5	19329486;19329486	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q96G30	Q96G30	19329486;19329486	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8TCY5	Q96G30	19329486;19329486	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9Y6D5	Q9Y6D6	19332778;19332778;22084092;22084092;19332778;19332778;19332778;19332778	physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9Y6D6	Q14432	19332778;19332778;19332778;19332778;19332778	physical association;physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9Y6D5	Q14432	19332778;19332778;19332778;19332778;19332778	physical association;physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q7Z6A9	Q7Z6A9	19332782	direct interaction	fluorescent resonance energy transfer
P68106	P62161	19332786;19332786	direct interaction;direct interaction	fluorescent resonance energy transfer;fluorescent resonance energy transfer
O14965	Q9NQS7	19357306;19357306;19357306;19357306	phosphorylation reaction;direct interaction;physical association;physical association	protein kinase assay;pull down;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
O15392	O14965	19357306;19357306	phosphorylation reaction;physical association	protein kinase assay;anti tag coimmunoprecipitation
O95994	Q02817	19359471;19359471	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
O94927	Q7Z4H7	19369198;19369198	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q99871	Q7Z4H7	19369198;19369198	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q68CZ6	Q7Z4H7	19369198;19369198	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q7Z4H7	Q9BT25	19369198;19369198;19369198;19369198	physical association;direct interaction;direct interaction;physical association	anti tag coimmunoprecipitation;two hybrid;two hybrid;anti tag coimmunoprecipitation
Q7Z4H7	Q96CS2	19369198;19369198	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q7Z4H7	Q9NVX0	19369198;19369198;19369198	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q7Z4H7	Q9H6D7	19369198;19369198	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8NHV4	Q7Z4H7	19369198;19369198	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q86YC2	P38398	19369211;19369211;19369211;19369211;19369211;19369211;19369211;19369211;19369211;19369211;19369211;19369211;19369211;19369211	physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;pull down;anti tag coimmunoprecipitation;pull down;pull down;tandem affinity purification;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;pull down;anti tag coimmunoprecipitation;tandem affinity purification;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;tandem affinity purification
P51587	Q86YC2	19369211;17420451;19369211;19369211;19369211	physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;tandem affinity purification;anti bait coimmunoprecipitation;tandem affinity purification
P55087	P55087	19383790;19383790	direct interaction;direct interaction	x-ray crystallography;molecular sieving
P09913	Q86WV6	19416887;19416887;19416887	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q9UHD2	Q86WV6	19433799;19416887;18724357;19416887;19416887	physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q7Z434	Q86WV6	20080758;19416887;18724357;19416887;19416887;20080758;20080758	physical association;physical association;physical association;physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9BYX4	Q7Z434	17600090;19416887;17600090	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8IUC6	Q9UHD2	19416887	physical association	anti tag coimmunoprecipitation
P09914	Q86WV6	19416887;19416887;19416887	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P04049	Q61411	19416908	physical association	pull down
Q9H2X0	P13497	19429706;19429706	cleavage reaction;cleavage reaction	protease assay;protease assay
P13497	P13497	19429706;19429706;19429706;19429706	direct interaction;direct interaction;direct interaction;direct interaction	cosedimentation in solution;transmission electron microscopy;light scattering;molecular sieving
Q86WV6	Q86WV6	19433799;22728660;22728660;22728660;19433799;22728658;22728658;19433799;22728659	physical association;direct interaction;direct interaction;direct interaction;physical association;direct interaction;direct interaction;physical association;direct interaction	comigration in sds page;dynamic light scattering;molecular sieving;x-ray crystallography;comigration in non denaturing gel electrophoresis;x-ray crystallography;molecular sieving;anti tag coimmunoprecipitation;x-ray crystallography
P62988	Q86WV6	19433799	physical association	anti tag coimmunoprecipitation
Q86WV6	Q14164	19433799	physical association	anti tag coimmunoprecipitation
Q14160	Q9QXA3	19439659;19439659;19439659;19439659;19439659	physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;pull down;pull down;pull down;pull down
P46937	P31946	19439659	physical association	anti tag coimmunoprecipitation
Q15418	P46527	19470470;19470470	phosphorylation reaction;physical association	protein kinase assay;anti bait coimmunoprecipitation
P61586	P46527	19470470;19470470;19470470	physical association;direct interaction;physical association	anti bait coimmunoprecipitation;pull down;anti bait coimmunoprecipitation
O60341	P17542	19497860;19497860;19497860;19497860;19497860	physical association;physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
O60341	P22091	19497860;19497860	direct interaction;direct interaction	pull down;pull down
Q13635	P21146	19502428;19502428;19502428;19502428	physical association;physical association;direct interaction;direct interaction	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;pull down;two hybrid
Q13635	P25098	19502428;19502428	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q13619	Q9QMH9	19966799	physical association	anti tag coimmunoprecipitation
Q15648	P49336	20098423;20098423;20098423	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P49336	Q71SY5	20098423	physical association	anti bait coimmunoprecipitation
Q93074	P49336	20098423;20098423	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9UHV7	P49336	20098423;20098423;20098423;20098423	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P49336	O60244	20098423	physical association	anti bait coimmunoprecipitation
P49336	Q96RN5	20098423;20098423;20098423	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9ULK4	P49336	20098423	physical association	anti bait coimmunoprecipitation
Q9Y2X0	P49336	20098423	physical association	anti bait coimmunoprecipitation
P49336	O75448	20098423	physical association	anti bait coimmunoprecipitation
Q9NVC6	P49336	20098423	physical association	anti bait coimmunoprecipitation
P49336	P50750	20098423;20098423;20098423	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q15648	O60885	20098423	physical association	anti bait coimmunoprecipitation
Q15648	P24863	20098423	physical association	anti bait coimmunoprecipitation
Q96RN5	Q15648	20098423;20098423	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q93074	Q15648	20098423;20098423	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q15648	Q9UHV7	20098423;20098423	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O60885	P49336	20098423	physical association	anti bait coimmunoprecipitation
O60563	P49336	20098423	physical association	anti bait coimmunoprecipitation
Q15648	Q71SY5	20098423	physical association	anti bait coimmunoprecipitation
Q15648	O60244	20098423	physical association	anti bait coimmunoprecipitation
Q15648	Q9ULK4	20098423	physical association	anti bait coimmunoprecipitation
Q15648	Q9Y2X0	20098423	physical association	anti bait coimmunoprecipitation
O75448	Q15648	20098423	physical association	anti bait coimmunoprecipitation
Q15648	Q9NVC6	20098423	physical association	anti bait coimmunoprecipitation
Q14432	P10644	19332778	physical association	anti bait coimmunoprecipitation
P10644	Q9Y6D6	19332778	physical association	anti bait coimmunoprecipitation
P10644	Q9Y6D5	19332778	physical association	anti bait coimmunoprecipitation
Q7Z4H7	Q9Y580	19369198	physical association	anti tag coimmunoprecipitation
Q7Z4H7	P16989	19369198	physical association	anti tag coimmunoprecipitation
P04899	P62871	19369209	physical association	pull down
Q99708	Q86YC2	19369211	physical association	anti bait coimmunoprecipitation
Q86YC2	Q9BX63	19369211	physical association	anti bait coimmunoprecipitation
Q13547	P17542	19497860;19497860;19497860;19497860	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q92769	P17542	19497860;19497860;19497860	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9UKL0	P17542	19497860;19497860;19497860	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q86U70	P17542	19497860;19497860	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q9BWW4	P17542	19497860;19497860	physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P17542	O75081	19497860;19497860	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q14839	P17542	19497860	physical association	anti tag coimmunoprecipitation
P17542	Q12873	19497860	physical association	anti tag coimmunoprecipitation
P06400	P17542	19497860	physical association	anti tag coimmunoprecipitation
Q9C0K0	P17542	19497860	physical association	anti tag coimmunoprecipitation
P17542	Q01196	19497860	physical association	anti tag coimmunoprecipitation
P17542	P12980	19497860	physical association	anti tag coimmunoprecipitation
Q16576	P17542	19497860	physical association	anti tag coimmunoprecipitation
P55072	P07602	19570996;19570996;19570996	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P10275	P06396	19574450;19574450	physical association;direct interaction	two hybrid;t7 phage display
Q9NRW3	Q9NRW3	19581596	physical association	anti tag coimmunoprecipitation
O95461	O43505	19587235;19587235	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
O43505	Q8N3Y3	19587235;19587235	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	Q8IVH8	19587239	physical association	anti tag coimmunoprecipitation
P30307	P31946	19470455	physical association	anti bait coimmunoprecipitation
Q06609	Q06609	19628690;17515903;17515903;19622740;17515903	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	electron microscopy;molecular sieving;cross-linking study;fluorescence microscopy;comigration in non denaturing gel electrophoresis
Q12809	Q12809	19651618	direct interaction	fluorescent resonance energy transfer
Q9H9E3	Q9H9E3	19651599;19651599	direct interaction;direct interaction	cosedimentation in solution;x-ray crystallography
Q9Y2V7	Q9H9E3	19651599	physical association	anti bait coimmunoprecipitation
P35222	P35869	19651607	physical association	anti bait coimmunoprecipitation
Q14392	P01137	19651619	physical association	anti bait coimmunoprecipitation
P09874	Q86WJ1	19666485;19666485;19666485	direct interaction;physical association;physical association	atpase assay;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q86WJ1	P78527	19666485	physical association	anti tag coimmunoprecipitation
P40967	P40967	19666488;21106765;21106765;19666488;19666488;21106765;21106765;19666488	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	electron diffraction;classical fluorescence spectroscopy;dynamic light scattering;nuclear magnetic resonance;classical fluorescence spectroscopy;static light scattering;transmission electron microscopy;transmission electron microscopy
P17931	Q9WU78	19706535;19706535	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P17931	Q8WUM4	19706535;19706535	direct interaction;physical association	two hybrid;anti bait coimmunoprecipitation
Q8TEY7	O55005	19706539	physical association	anti tag coimmunoprecipitation
Q8TEY7	Q9Y6N7	19706539	physical association	anti bait coimmunoprecipitation
Q9NYY3	P53350	19706541	phosphorylation reaction	protein kinase assay
Q13586	Q96D31	21876174;22451904;19706554	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
