A0FGR8,A0FGR8,24847877;23791178,x-ray crystallography;ion mobility mass spectrometry of complexes;anti tag coimmunoprecipitation,
Q05193,Q15811,15834155;18539136,surface plasmon resonance;pull down,
Q05209,P09619,21376233;19167335,bimolecular fluorescence complementation;phosphatase assay,
Q05209,P42768,14707117,anti bait coip,
Q05209,P56945,9285683,affinity chromatography technology,
Q05397,P04637,15855171;19857493,proximity ligation assay;pull down;anti bait coip,
Q05397,P12931,21034468,coimmunoprecipitation,
Q05397,P49023,7561682;22270917;21741599;9756887;21034468,pull down;anti bait coip;far western blotting;fluorescence microscopy;confocal microscopy,
Q05397,Q9H3S7,18835089,protein kinase assay;pull down;anti bait coip;fluorescence technology,
Q05513,Q9NPB6,17350623;17057644,anti tag coimmunoprecipitation;imaging technique,
Q05516,P29590,9294197,two hybrid;imaging technique,
Q05655,P06241,12721299,proximity ligation assay;anti bait coip,
Q05655,P17677,9139733,pull down,
Q05655,Q05655,17603046,protein kinase assay,
Q05655,Q9H5V8,15851033;21725358,pull down;confocal microscopy;anti bait coip,
Q06124,P00533,16729043,pull down,
Q06124,P08069,8895367;7642582,two hybrid;beta galactosidase complementation;pull down,
Q06124,P08581,24728074;18579758,fluorescence polarization spectroscopy;anti bait coip,
Q06124,P09619,8538796;23397142;7530043;7688466;12614164,x-ray crystallography;proximity ligation assay;surface plasmon resonance;unspecified method;anti tag coimmunoprecipitation,
Q06124,P16284,10704309;9774457;9312087,lambda phage display;pull down;surface plasmon resonance,
Q06124,P49023,23397142,proximity ligation assay,
Q06124,P62993,7523381,anti bait coip,
Q06124,Q13480,12855672;24728074;9658397;15574420;14701753;11323411,coimmunoprecipitation;fluorescence polarization spectroscopy;two hybrid;anti bait coip;anti tag coimmunoprecipitation;far western blotting,
Q06187,P78347,9012831,anti bait coip,
Q06187,Q06187,11231015;11577348,x-ray crystallography;protein kinase assay,
Q06187,Q8WV28,10556826,pull down;far western blotting,
Q06265,Q9NPD3,15231747,two hybrid,
Q06330,Q96K30,21102556,two hybrid;pull down;anti tag coimmunoprecipitation,
Q06330,Q9Y618,10713164;21475249,two hybrid,
Q06587,P35226,22897849,anti bait coip,
Q06587,P35227,22493164,two hybrid array,
Q06587,Q99496,15386022,ion exchange chromatography;molecular sieving,
Q06587,Q9BSM1,22493164,two hybrid array;anti tag coimmunoprecipitation,
Q06609,O43542,9660962;11842113,anti tag coimmunoprecipitation;two hybrid,
Q06609,P51587,10551859;9560268;15800615;22293751;21601571;17541404;21399666,two hybrid;coimmunoprecipitation;pull down;anti tag coimmunoprecipitation;enzyme linked immunosorbent assay;confocal microscopy,
Q06609,Q06609,9660962;9469824;12442171;9396801,two hybrid;coimmunoprecipitation;fluorescence microscopy,
Q06609,Q86YC2,24141787,pull down,
Q06609,Q96B01,9396801,two hybrid;pull down,
Q06830,P60484,19369943,anti tag coimmunoprecipitation,
Q07021,O00198,15031724,two hybrid;pull down,
Q07021,P04004,8900153,pull down;enzyme linked immunosorbent assay,
Q07021,Q12948,18676636,two hybrid;pull down;anti tag coimmunoprecipitation,
Q07021,Q14004,16721827,pull down;confocal microscopy,
Q07021,Q15139,10831594,anti bait coip;protein kinase assay,
Q07157,P17302,16944923,pull down,
Q07666,P06239,7852312;16107303,pull down,
Q07666,P06241,7516469;9045636,pull down;coimmunoprecipitation,
Q07666,P07948,7516469;9045636,pull down;coimmunoprecipitation,
Q07666,P08631,22641034;17141806,two hybrid;classical fluorescence spectroscopy,
Q07666,P62993,20936779;7537265;9045636;11278465;21988832,two hybrid pooling approach;pull down;coimmunoprecipitation;two hybrid,
Q07812,P10415,9388232;9463381;17289999;21458670;21671007,enzyme linked immunosorbent assay;anti bait coip;anti tag coimmunoprecipitation;fluorescence technology,
Q07812,P55957,23374347,x-ray crystallography,
Q07812,Q07812,17668322;19074440;14963330;22198199;20360684;18835031;19767770;10620504;20850011;23374347;19062087;1558161,cross-linking study;comigration in sds page;blue native page;molecular sieving;anti bait coip;polymerization;x-ray crystallography;fluorescent resonance energy transfer;experimental interaction detection,
Q07812,Q07817,9027312,proximity ligation assay;coimmunoprecipitation,
Q07812,Q07817,9388232;16151013;15131699;21458670;21567405,enzyme linked immunosorbent assay;pull down;anti bait coip;fluorescence technology,
Q07812,Q07820,21199865,x-ray crystallography,
Q07812,Q16611,16439990,coimmunoprecipitation,
Q07812,Q9P2Y5,21597469,anti bait coip;pull down,
Q07812,Q9ULZ3,14730312,confocal microscopy,
Q07817,Q16611,16189514,two hybrid pooling approach,
Q07817,Q92934,19427857,proximity ligation assay;anti bait coip,
Q07817,Q9C000,17418785,anti tag coimmunoprecipitation;anti bait coip,
Q07817,O00198,15031724;15694340,two hybrid;surface plasmon resonance,
Q07817,O43521,21671007,anti bait coip,
Q07817,P04637,14963330;16151013;12667443,pull down;anti bait coip;surface plasmon resonance,
Q07817,P10909,21567405,anti tag coimmunoprecipitation,
Q07817,P55957,19074440;15694340,fluorescence polarization spectroscopy;surface plasmon resonance,
Q07817,Q07812,19074440;17289999;15131699;21458670;21199865;21671007,fluorescence polarization spectroscopy;anti tag coimmunoprecipitation;anti bait coip;fluorescence technology;x-ray crystallography,
Q07817,Q13794,15694340,surface plasmon resonance;anti tag coimmunoprecipitation,
Q07817,Q16611,15901672;14596824;23680104,anti bait coip;scintillation proximity assay;homogeneous time resolved fluorescence,
Q07817,Q92934,9388232;20603619;15131699,two hybrid;anti bait coip;anti tag coimmunoprecipitation,
Q07817,Q9BXH1,16151013;15694340,surface plasmon resonance;anti tag coimmunoprecipitation,
Q07820,O43521,21507240;16697956;17525735,anti bait coip;fluorescence polarization spectroscopy,
Q07820,Q07812,21458670;21199865,fluorescence technology;anti tag coimmunoprecipitation,
Q07820,Q16611,19968986;17097560;23680104,anti tag coimmunoprecipitation;anti bait coip,
Q07869,Q9Y618,11845213,two hybrid,
Q07889,P01112,15507210;12628188;9447984;9690470,x-ray crystallography;pull down,
Q07889,P08631,23397142,proximity ligation assay,
Q07889,P19174,17474147;9020117,fluorescence technology;pull down,
Q07889,P20929,12482578,classical fluorescence spectroscopy,
Q07889,P62993,14679214;19323566;17474147;16520382;7527391;7773779,pull down;isothermal titration calorimetry;peptide array;anti bait coip;surface plasmon resonance;nuclear magnetic resonance,
Q07889,Q15811,20936779;10716926,two hybrid pooling approach;experimental interaction detection;coimmunoprecipitation;imaging technique,
Q07890,P62993,14679214;20936779;7629138;17474147;21988832,pull down;two hybrid pooling approach;two hybrid;peptide array,
Q07912,P62993,20936779;16137687,two hybrid pooling approach;peptide array;anti tag coimmunoprecipitation,
Q07912,Q00610,19798056,pull down,
Q07954,O00213,21968187,nuclear magnetic resonance,
Q07955,P23511,15243141,coimmunoprecipitation;imaging technique,
Q07955,Q96SB4,10196197,pull down,
Q07955,Q9UBU9,15184380,fluorescence correlation spectroscopy,
Q07960,P60953,9338791;9262406,x-ray crystallography,
Q08050,P35222,22014570,anti bait coip;confocal microscopy;pull down,
Q08117,Q9Y3E5,15006356,anti tag coimmunoprecipitation;anti bait coip,
Q08211,P67809,21849455,anti bait coip,
Q08211,Q04206,15355351,two hybrid,
Q08211,Q9UBU9,10924507,pull down;anti bait coip,
Q08945,P33991,16902406,anti bait coip;pull down,
Q08999,Q5TKA1,17531812,anti tag coimmunoprecipitation;anti bait coip,
Q08999,Q6MZP7,19725879,anti tag coimmunoprecipitation,
Q08AM6,P29475,17161399,saturation binding;pull down;filter binding,
Q09028,Q8IX07,21047798,pull down,
Q09161,P52298,12374755;12434151,x-ray crystallography,
Q09472,P04637,11907332;16611888;19339993;23010591,pull down;coimmunoprecipitation;anti bait coip;atomic force microscopy,
Q09472,P17844,12527917,confocal microscopy;pull down;anti bait coip,
Q09472,P20265,11029584,two hybrid;pull down,
Q09472,P24941,10330164,pull down,
Q09472,P27695,20856196,acetylase assay,
Q09472,Q16665,20603618;19071119;17382325,anti bait coip;fluorescence technology;competition binding,
Q09472,Q9H2X6,16917507,pull down;anti tag coimmunoprecipitation,
Q09472,Q9UBL3,23870121,pull down,
Q0VDD7,Q13155,16189514;19060904,pull down;two hybrid pooling approach;two hybrid array,
Q12772,P08047,20936779;10976766,two hybrid pooling approach;pull down,
Q12774,P62993,21988832,two hybrid,
Q12778,P06493,18408765,protein kinase assay;anti tag coimmunoprecipitation,
Q12778,Q14192,15692560,anti tag coimmunoprecipitation;imaging technique;anti bait coip,
Q12788,Q7L2E3,17255935,far western blotting;pull down;anti tag coimmunoprecipitation,
Q12802,P31946,17353931,anti bait coip,
Q12809,Q12809,24931372;8995352,nuclear magnetic resonance;cross-linking study;molecular sieving,
Q12824,P51532,23540691,anti tag coimmunoprecipitation,
Q12830,P62805,21596426,peptide array;pull down,
Q12834,P30260,22014574,anti tag coimmunoprecipitation;anti bait coip,
Q12834,Q13257,21772247,anti bait coip,
Q12841,P08571,20860622,two hybrid;surface plasmon resonance,
Q12841,Q14689,20860622,two hybrid,
Q12873,P61956,16169070;21900206,two hybrid pooling approach;two hybrid,
Q12888,P38398,17525332;22884692,anti bait coip;confocal microscopy,
Q12888,P62805,16415788;22373579,far western blotting;pull down;isothermal titration calorimetry,
Q12888,P68431,16415788,far western blotting;pull down,
Q12888,Q6ZW49,15456759,anti bait coip,
Q12888,Q99986,22621922,anti bait coip;phosphotransferase assay,
Q12913,O60716,12370829,coimmunoprecipitation,
Q12913,P08581,12475979,biochemical;pull down,
Q12913,P09619,10821867,biochemical;coimmunoprecipitation;phosphatase assay,
Q12913,P17948,12771128,biochemical,
Q12913,P27361,19167335;19494114,phosphatase assay;anti tag coimmunoprecipitation,
Q12913,P35968,18936167,biochemical;phosphatase assay,
Q12923,Q16513,11356191,anti bait coip;two hybrid array;pull down,
Q12923,Q8TEU7,17240990,biophysical,
Q12933,O75460,11278723,anti bait coip;anti tag coimmunoprecipitation,
Q12933,Q12933,14743216;8069916;16189514,tandem affinity purification;two hybrid;two hybrid pooling approach,
Q12933,Q13077,8069916;14743216,proximity ligation assay;two hybrid;tandem affinity purification,
Q12933,Q13489,21988832,proximity ligation assay;two hybrid,
Q12933,Q13490,16189514;16282325,proximity ligation assay;two hybrid pooling approach;anti tag coimmunoprecipitation;anti bait coip,
Q12933,Q13546,21810480,anti bait coip,
Q12933,Q15628,14743216,tandem affinity purification,
Q12933,Q6FIF0,21810480,anti bait coip;anti tag coimmunoprecipitation,
Q12933,Q92844,14743216,tandem affinity purification,
Q12933,Q96CG3,11798190,anti tag coimmunoprecipitation,
Q12933,Q9UHD2,14743216,tandem affinity purification,
Q12933,Q9Y4K3,21516116,two hybrid,
Q12933,Q92956,9162022,pull down,
Q12948,P21333,15684392,anti bait coip;fluorescence microscopy;pull down;anti tag coimmunoprecipitation,
Q12948,P40424,15684392,anti tag coimmunoprecipitation;anti bait coip,
Q12948,Q07021,18676636,pull down;fluorescence microscopy,
Q12959,P78536,12668732,two hybrid pooling approach;anti tag coimmunoprecipitation;imaging technique,
Q12959,Q96KB5,10779557,pull down;two hybrid;filter binding,
Q12972,P62136,15231748,two hybrid,
Q12983,O60238,10381623;19060904,two hybrid;beta galactosidase complementation;anti tag coimmunoprecipitation;two hybrid pooling approach;two hybrid array,
Q12983,O60313,20436456,pull down;anti tag coimmunoprecipitation,
Q13033,O43815,18782753,anti bait coip,
Q13033,Q9Y6E0,17353931,anti bait coip,
Q13043,P31749,17932490,anti bait coip;anti tag coimmunoprecipitation;fluorescence microscopy,
Q13043,Q13043,8702870,coimmunoprecipitation,
Q13043,Q13188,20920251,two hybrid,
Q13043,Q14BN4,24255178,anti tag coimmunoprecipitation,
Q13043,Q7L9L4,22863277,protein kinase assay,
Q13043,Q86WH2,20920251,two hybrid,
Q13043,Q8WWW0,15109305,coimmunoprecipitation,
Q13043,Q9GZQ8,20562859,pull down,
Q13043,Q9H4B6,16930133;20920251,anti tag coimmunoprecipitation;two hybrid,
Q13049,O76083,19060904;16189514,two hybrid pooling approach;two hybrid array,
Q13077,Q12933,8069916,two hybrid,
Q13094,O15117,9207119;10570256,coimmunoprecipitation,
Q13094,O75791,17010654;17235283;15929943,x-ray crystallography;surface plasmon resonance;pull down,
Q13094,P15498,10347175;9047237;8673706,pull down;coimmunoprecipitation,
Q13094,P16333,20562827,anti bait coip;fluorescent resonance energy transfer;isothermal titration calorimetry;cosedimentation in solution,
Q13094,P62993,20936779;17235283;15929943,two hybrid pooling approach;peptide array;anti tag coimmunoprecipitation;pull down,
Q13098,P55789,15304329,coimmunoprecipitation;cosedimentation,
Q13111,P12004,15805117,anti bait coip,
Q13111,P45973,20562864,two hybrid,
Q13111,Q13112,9614144,confocal microscopy,
Q13111,Q9NVP2,17353931;21179005,anti bait coip;fluorescence microscopy,
Q13114,O43353,23333941,two hybrid;pull down,
Q13114,Q8TDR0,10791955,two hybrid;anti tag coimmunoprecipitation;anti bait coip;confocal microscopy,
Q13114,Q92844,14743216,tandem affinity purification,
Q13131,O43741,21988832,two hybrid,
Q13148,Q13148,22193716;23384725,cross-linking study;classical fluorescence spectroscopy;comigration in sds page;molecular sieving,
Q13153,P21127,16413544,anti tag coimmunoprecipitation,
Q13153,P53667,10559936,anti bait coip;pull down;fluorescence microscopy,
Q13153,P60953,21167153;19596003;8107774;20936779,pull down;imaging technique;two hybrid pooling approach,
Q13153,P63000,15688026;21167153;19596003;22117219;22581261;11950930;20936779;19270716,pull down;two hybrid pooling approach,
Q13153,Q13153,20936779,two hybrid pooling approach,
Q13153,Q14155,16101281;20936779,nuclear magnetic resonance;two hybrid pooling approach,
Q13153,Q8N1N5,16278681,pull down;anti tag coimmunoprecipitation;confocal microscopy;protein kinase assay,
Q13155,Q0VDD7,21516116,two hybrid,
Q13155,Q15046,16189514;21988832,two hybrid pooling approach;two hybrid,
Q13155,Q96AE4,21285945,anti tag coimmunoprecipitation;anti bait coip,
Q13158,P25445,20935634;7538907;7536190;17159907;16498403;18328427;19118384,cosedimentation through density gradient;electron microscopy;mass spectrometry studies of complexes;pull down;fluorescent resonance energy transfer;proximity ligation assay;two hybrid;anti tag coimmunoprecipitation;coimmunoprecipitation;anti bait coip;imaging technique;x-ray crystallography,
Q13158,P48023,16498403,anti tag coimmunoprecipitation,
Q13158,P53350,20890306,anti bait coip;immunodepleted coimmunoprecipitation,
Q13158,Q13546,21458669;19524513,anti bait coip;anti tag coimmunoprecipitation,
Q13158,Q14790,14612908;11717445;17159907;21988832;21785459,anti bait coip;fluorescent resonance energy transfer;two hybrid array;pull down;anti tag coimmunoprecipitation,
Q13158,Q92851,9045686;11717445,coimmunoprecipitation;fluorescent resonance energy transfer,
Q13158,Q99497,21785459,anti tag coimmunoprecipitation;pull down,
Q13162,P18428,21988832,confocal microscopy;two hybrid,
Q13177,O60504,21516116,two hybrid,
Q13177,P55210,21555521,anti tag coimmunoprecipitation;protein kinase assay,
Q13177,P63000,20936779,two hybrid pooling approach,
Q13177,Q13177,16837009,light scattering;cosedimentation in solution;protein kinase assay,
Q13177,Q14155,16787945;16374509,competition binding;filter binding;phage display,
Q13185,P68431,20871592,protein array,
Q13185,Q13185,19486527;21888893,pull down;molecular sieving,
Q13185,Q13263,10330177,pull down,
Q13185,Q14739,8663349,pull down,
Q13188,Q86WH2,20920251,two hybrid,
Q13188,Q9H4B6,16930133;20920251,protein kinase assay;two hybrid,
Q13188,Q9NS23,20920251,two hybrid,
Q13191,P62993,20936779,two hybrid pooling approach,
Q13191,Q96B97,19268472;23663663;18680311;12177062;12829691,isothermal titration calorimetry;nuclear magnetic resonance;x ray scattering;competition binding;anti tag coimmunoprecipitation;enzyme linked immunosorbent assay,
Q13191,Q9Y5K6,23663663,nuclear magnetic resonance;isothermal titration calorimetry,
Q13200,P55036,16990800,cosedimentation through density gradient;anti tag coimmunoprecipitation,
Q13200,P62191,16189514,two hybrid pooling approach,
Q13200,P62195,16763564,anti bait coip,
Q13224,Q9UQM7,19453375,pull down;competition binding,
Q13228,Q8TEY7,19118533,two hybrid,
Q13233,P45985,9808624,anti tag coimmunoprecipitation,
Q13233,P62258,9452471,coimmunoprecipitation,
Q13257,Q12834,18022367;16525508,pull down,
Q13257,Q13257,21772247;18022367;16525508,molecular sieving;nuclear magnetic resonance,
Q13257,Q15013,18022368,pull down;anti tag coimmunoprecipitation;molecular sieving,
Q13257,Q9Y6D9,21988832;24581499,two hybrid;anti bait coip,
Q13263,P43356,20864041,fluorescence microscopy,
Q13263,P43357,21277283;20864041,two hybrid;tandem affinity purification,
Q13263,Q13185,20936779,two hybrid pooling approach,
Q13263,Q9UBF1,21277283;20864041,two hybrid;tandem affinity purification;pull down,
Q13283,Q8WWM7,23209657,anti bait coip,
Q13287,P51692,9989503,two hybrid;anti tag coimmunoprecipitation;anti bait coip,
Q13309,P46527,22632967,pull down,
Q13309,P61024,12813041,pull down,
Q13309,P63208,11099048;18818696;22632967;16376880;23911321,x-ray crystallography;pull down;anti tag coimmunoprecipitation;anti bait coip,
Q13309,Q13616,12504026,anti bait coip,
Q13315,O43156,20810650,anti tag coimmunoprecipitation;anti bait coip,
Q13315,P54274,11375976,anti bait coip;pull down;in-gel kinase assay,
Q13315,Q9BQ15,18449195,anti bait coip;pull down,
Q13315,Q9Y4R8,18160036,pull down,
Q13323,P10415,17289999;9463381;16697956,anti tag coimmunoprecipitation;anti bait coip;fluorescence polarization spectroscopy,
Q13323,Q92843,15694340,surface plasmon resonance,
Q13330,Q92769,20651739,anti bait coip,
Q13342,Q13526,24267382,nuclear magnetic resonance;anti tag coimmunoprecipitation,
Q13347,P55884,14688252,anti tag coimmunoprecipitation,
Q13362,P30153,17245430,anti tag coimmunoprecipitation,
Q13362,P67775,7592815;16456541,two hybrid;pull down,
Q13362,O96017,15380617,pull down,
Q13362,P30153,8617797,two hybrid;pull down,
Q13362,O96017,15380617,two hybrid;pull down;anti tag coimmunoprecipitation,
Q13363,Q14526,17213307;19486893,anti bait coip;two hybrid,
Q13363,Q8N895,17085477,anti bait coip,
Q13370,O95398,21393242,anti tag coimmunoprecipitation;pull down;peptide array,
Q13404,P61088,19549727;11057907;16307917,two hybrid;mass spectrometry studies of complexes;pull down,
Q13415,O43913,17716973,pull down,
Q13416,Q13415,15232106,protein array,
Q13416,Q15554,16799465,pull down;anti bait coip,
Q13416,Q7L590,11095689,two hybrid;anti bait coip,
Q13418,P48059,23414517;23877428,two hybrid fragment pooling approach;bimolecular fluorescence complementation,
Q13418,Q6R327,18339839,fluorescence microscopy,
Q13418,Q9BWU0,17553790,two hybrid;anti tag coimmunoprecipitation;confocal microscopy,
Q13418,Q9NVD7,23877428;21516116;17353931,bimolecular fluorescence complementation;two hybrid;anti bait coip,
Q13418,Q9UMS6,21643011,two hybrid;anti bait coip;pull down;confocal microscopy,
Q13426,O00499,16275660,filter binding;pull down;peptide array,
Q13426,Q7Z2E3,16439205;15380105;16713569,two hybrid;coimmunoprecipitation;two hybrid array,
Q13426,Q8IW19,17396150;17353262,pull down;two hybrid,
Q13426,Q96T60,21637298;15385968;17353931,anti tag coimmunoprecipitation;experimental interaction detection;pull down;anti bait coip;isothermal titration calorimetry,
Q13426,Q9H9Q4,16439205,two hybrid,
Q13428,P32121,17353931;17620599,anti bait coip;anti tag coimmunoprecipitation,
Q13428,P49407,17353931,anti bait coip,
Q13432,P36405,16169070,two hybrid pooling approach,
Q13435,Q15427,22365833;16189514,two hybrid;two hybrid pooling approach,
Q13438,Q16665,15721254,two hybrid,
Q13443,Q9UI95,10531379;10527948,two hybrid;pull down,
Q13444,P12931,16374509,filter binding;phage display,
Q13444,Q9UKS6,10531379,pull down,
Q13451,O15111,14743216,tandem affinity purification,
Q13469,Q86Y07,23105117,pull down;protein kinase assay,
Q13469,Q86Y07,23105117,anti tag coimmunoprecipitation;pull down;protein kinase assay,
Q13480,O75791,24728074;10913131,fluorescence polarization spectroscopy;pull down,
Q13480,P27986,24728074;9658397;10978177,fluorescence polarization spectroscopy;two hybrid;pull down;coimmunoprecipitation,
Q13480,P46109,23397142;24728074,proximity ligation assay;fluorescence polarization spectroscopy,
Q13480,P62993,22536782;10913131,isothermal titration calorimetry;pull down;anti tag coimmunoprecipitation;far western blotting,
Q13480,Q06124,11453982;24728074;12855672;9658397;20308328;14701753;11323411,surface plasmon resonance;fluorescence polarization spectroscopy;coimmunoprecipitation;two hybrid;phosphatase assay;anti bait coip;anti tag coimmunoprecipitation;far western blotting,
Q13480,Q12913,19167335;12475979,phosphatase assay;pull down,
Q13485,P12755,15231748;14525983,two hybrid;coimmunoprecipitation,
Q13485,P17676,12202226,pull down,
Q13485,P63279,21988832;15231748,two hybrid;anti tag coimmunoprecipitation,
Q13485,P84022,19135894;15350224;18729074;21297662;22045334;21988832;22442258;15231748,pull down;x-ray crystallography;tandem affinity purification;anti bait coip;two hybrid;proximity ligation assay,
Q13485,Q15796,19135894;21297662;22442258;15231748;12167862,anti bait coip;proximity ligation assay;two hybrid;coimmunoprecipitation,
Q13485,Q92988,21297662,anti tag coimmunoprecipitation;anti bait coip;pull down,
Q13485,Q9UBE8,21988832,two hybrid array;anti tag coimmunoprecipitation;confocal microscopy,
Q13485,Q9UPN9,19135894;21597466,anti bait coip,
Q13489,O43353,21931591,pull down,
Q13489,P57078,21931591,pull down,
Q13489,Q12933,16282325,pull down,
Q13489,Q13546,21931591,anti tag coimmunoprecipitation,
Q13489,Q9Y572,21931591,pull down,
Q13490,O43353,21931591,pull down;anti tag coimmunoprecipitation,
Q13490,P55211,19153467;11084335,proximity ligation assay;x-ray crystallography;anti tag coimmunoprecipitation,
Q13490,Q12933,21988832;16282325,two hybrid;pull down,
Q13490,Q13546,21931591,pull down,
Q13490,Q9NR28,19153467;16282325,x-ray crystallography;anti tag coimmunoprecipitation,
Q13490,Q9Y572,21931591,pull down,
Q13496,O00499,23917616,anti tag coimmunoprecipitation,
Q13496,P17661,21135508,filter binding;far western blotting;two hybrid;confocal microscopy;pull down;anti tag coimmunoprecipitation,
Q13496,Q9C0I1,12847286,anti bait coip,
Q13501,O95166,20452972,pull down,
Q13501,P0CG48,19427866;12857745;8702753,pull down,
Q13501,P41743,20808283,anti bait coip,
Q13501,P60520,19250911;21900206;17353931,two hybrid;pull down;anti bait coip,
Q13501,Q13501,21900206;16169070,two hybrid;two hybrid pooling approach,
Q13501,Q14145,20173742;20452972,anti bait coip;pull down;confocal microscopy,
Q13501,Q14596,19250911,anti tag coimmunoprecipitation;confocal microscopy,
Q13501,Q16543,21900206,two hybrid,
Q13501,Q9BXW4,19250911,pull down,
Q13501,Q9GZQ8,16169070;19250911;21900206;20010802;18083104,two hybrid pooling approach;pull down;two hybrid;isothermal titration calorimetry,
Q13501,Q9H492,19250911;23459205,pull down,
Q13523,Q9Y2Y9,17513757,anti tag coimmunoprecipitation;protein kinase assay,
Q13526,P04637,17906639;21741598;12397362,pull down;anti tag coimmunoprecipitation;anti bait coip,
Q13526,P51617,21743479,pull down;anti bait coip,
Q13526,Q13342,24267382,nuclear magnetic resonance,
Q13541,P06730,20224576;19834456;15153109;10772338;16189514;7651417,anti tag coimmunoprecipitation;anti bait coip;far western blotting;surface plasmon resonance;two hybrid pooling approach,
Q13541,Q8N122,12150926;18337751,anti tag coimmunoprecipitation;pull down;far western blotting,
Q13542,P06730,15153109;7935836,far western blotting;filter binding,
Q13546,P19438,22817896;16611992;19524513,anti bait coip,
Q13546,P48729,18067272,anti tag coimmunoprecipitation;protein kinase assay,
Q13546,Q12933,8612133,coimmunoprecipitation;two hybrid,
Q13546,Q13158,21458669,anti bait coip,
Q13546,Q13489,21931591,pull down,
Q13546,Q13490,21931591,anti tag coimmunoprecipitation,
Q13546,Q13546,14743216;22817896,tandem affinity purification;molecular sieving;electron microscopy;circular dichroism;fluorescence technology,
Q13546,Q14790,21525013;12887920,anti bait coip,
Q13546,Q9Y572,22817896;19524512,anti bait coip;pull down;molecular sieving;solid state nmr;comigration in sds page;electron microscopy;fluorescence technology;anti tag coimmunoprecipitation,
Q13546,Q9Y6K9,10880512,coimmunoprecipitation,
Q13547,P04637,16959611;20075864,proximity ligation assay;anti bait coip,
Q13547,P06400,16766265;10779361;10228159,anti bait coip;coimmunoprecipitation;pull down,
Q13547,P19838,11931769,anti bait coip;pull down,
Q13547,Q04206,11931769,anti bait coip;pull down,
Q13547,Q09028,9150135,anti tag coimmunoprecipitation,
Q13547,Q13330,16511565,anti bait coip,
Q13547,Q14839,20693977,anti bait coip,
Q13547,Q8N108,12482978,anti bait coip,
Q13547,Q92769,9150135,anti tag coimmunoprecipitation,
Q13547,Q96KQ7,16287849,anti bait coip,
Q13547,Q9HCU9,16919237,anti tag coimmunoprecipitation,
Q13563,P98161,20168298,two hybrid;pull down;anti tag coimmunoprecipitation;nuclear magnetic resonance,
Q13563,Q13563,20168298,two hybrid;pull down;cosedimentation in solution;cross-linking study;comigration in non denaturing gel electrophoresis;anti tag coimmunoprecipitation,
Q13573,O43290,22365833,two hybrid;anti tag coimmunoprecipitation,
Q13573,P11473,9632709;12840015,two hybrid;far western blotting;confocal microscopy,
Q13573,P26368,21460037,anti bait coip,
Q13573,P84022,11278756,far western blotting,
Q13573,Q86U42,11371506,two hybrid;anti tag coimmunoprecipitation;pull down,
Q13573,Q8TAD8,18794151,fluorescence microscopy,
Q13573,Q96EB6,19934264,two hybrid;fluorescence microscopy,
Q13573,Q9Y2W1,18794151,anti bait coip,
Q13573,Q9Y3C6,16595688;20368803,pull down,
Q13573,Q9Y618,10713164;14985122,two hybrid,
Q13586,Q13586,24996186;19249086;21427704,atomic force microscopy;molecular sieving;fluorescent resonance energy transfer,
Q13586,Q96D31,24996186;19249086;21427704,atomic force microscopy;anti tag coimmunoprecipitation;ubiquitin reconstruction;pull down;fluorescence microscopy,
Q13616,P61081,17914462,enzymatic study,
Q13616,P62877,11961546;18805092;12504026,x-ray crystallography;x ray scattering;anti bait coip,
Q13616,P63208,18818696;12609982,isothermal titration calorimetry;coimmunoprecipitation,
Q13616,Q13309,12504026,anti bait coip,
Q13616,Q15843,19713960;17318178,anti bait coip,
Q13616,Q86VP6,12504026,anti bait coip;pull down,
Q13616,Q9UKT5,23108047;17353931,anti tag coimmunoprecipitation;anti bait coip,
Q13616,Q9Y297,10644755;14603323,coimmunoprecipitation,
Q13617,P40337,18323857;17353931,anti tag coimmunoprecipitation;anti bait coip,
Q13617,P62877,17183367,pull down,
Q13617,Q15369,17183367,pull down,
Q13617,Q86VP6,12609982,coimmunoprecipitation,
Q13618,Q14790,19427028,anti bait coip;anti tag coimmunoprecipitation,
Q13619,Q16531,21113133,anti bait coip,
Q13620,P62877,23238014,anti tag coimmunoprecipitation,
Q13625,P10415,18719108,surface plasmon resonance;peptide array;enzyme linked immunosorbent assay;classical fluorescence spectroscopy,
Q13625,P36873,21988832;18448430,two hybrid;peptide array,
Q13625,Q13625,18448430,pull down;peptide array;fluorescence technology,
Q13625,P46937,11278422,peptide array;two hybrid,
Q13627,P61962,20940704,anti tag coimmunoprecipitation;fluorescence microscopy,
Q13642,P48552,19401155,anti tag coimmunoprecipitation;pull down,
Q13671,P01112,9144171,anti bait coip,
Q13740,P09382,24945728,pull down,
Q13761,P25440,24229708,anti tag coimmunoprecipitation;fluorescence microscopy;anti bait coip,
Q13761,Q9NQB0,18772112,anti tag coimmunoprecipitation,
Q13769,Q96FV9,22365833,two hybrid,
Q13794,Q07817,21454712,surface plasmon resonance,
Q13794,Q07820,15901672;21454712,anti tag coimmunoprecipitation;surface plasmon resonance;pull down,
Q13813,P40692,20706999,two hybrid;anti bait coip;anti tag coimmunoprecipitation;confocal microscopy,
Q13838,Q9Y3Y2,23299939,pull down,
Q13868,Q15024,12419256,two hybrid,
Q13868,Q9NPD3,12419256,two hybrid,
Q13868,Q9NQT5,16396833,anti bait coip,
Q13882,P23246,19439179,anti bait coip;pull down,
